sentence_id,sentence,Triplets,True Triplets
0,kami tidak butuh seorang presiden yang emosional ganjar adalah calon presiden yang memiliki kualitas terbaik disusul pada anis,"[{'Aspect': 'kualitas', 'Opinion': 'terbaik', 'Polarity': 'Positive'}]","[{'Aspect': 'kualitas', 'Opinion': 'terbaik', 'Polarity': 'Positive'}]"
0,gibran halu prestasinya tidak ada gimana mau percaya yang ada bicara doang hilirisasi meningkat uangnya kemana kok urang negara meningkat,"[{'Aspect': 'prestasinya', 'Opinion': 'tidak ada', 'Polarity': 'Negative'}]","[{'Aspect': 'prestasinya', 'Opinion': 'tidak ada', 'Polarity': 'Negative'}]"
0,ya bagus prabowo kesindir tuh 01 dari cara bicaranya bapak probowo sedang menahan marah tapi good bapak tetap sabar jangan kepancing,"[{'Aspect': 'cara bicaranya', 'Opinion': 'sedang menahan marah', 'Polarity': 'Neutral'}, {'Aspect': 'cara bicaranya', 'Opinion': 'good', 'Polarity': 'Positive'}, {'Aspect': 'cara bicaranya', 'Opinion': 'tetap sabar', 'Polarity': 'Positive'}]","[{'Aspect': 'cara bicaranya', 'Opinion': 'sedang menahan marah', 'Polarity': 'Neutral'}, {'Aspect': 'cara bicaranya', 'Opinion': 'good', 'Polarity': 'Positive'}, {'Aspect': 'cara bicaranya', 'Opinion': 'tetap sabar', 'Polarity': 'Positive'}]"
0,apa bapak ? bapak malah dongeng visi misinya mahfud,"[{'Aspect': 'visi misinya', 'Opinion': 'malah dongeng', 'Polarity': 'Neutral'}]","[{'Aspect': 'visi misinya', 'Opinion': 'malah dongeng', 'Polarity': 'Neutral'}]"
0,bapak anies memang cerdas dalam menyampaikan gagasan dan begitupula dengan cak imin pasangan serasi dan melengkapi salam perubahan,"[{'Aspect': 'menyampaikan gagasan', 'Opinion': 'cerdas', 'Polarity': 'Positive'}]","[{'Aspect': 'menyampaikan gagasan', 'Opinion': 'cerdas', 'Polarity': 'Positive'}]"
0,gibran bermakna nya keren padat singkat jawaban tidak ribet,"[{'Aspect': 'jawaban', 'Opinion': 'bermakna', 'Polarity': 'Positive'}, {'Aspect': 'jawaban', 'Opinion': 'padat', 'Polarity': 'Positive'}, {'Aspect': 'jawaban', 'Opinion': 'singkat', 'Polarity': 'Positive'}, {'Aspect': 'jawaban', 'Opinion': 'tidak ribet', 'Polarity': 'Positive'}]","[{'Aspect': 'jawaban', 'Opinion': 'singkat', 'Polarity': 'Positive'}, {'Aspect': 'jawaban', 'Opinion': 'padat', 'Polarity': 'Positive'}, {'Aspect': 'jawaban', 'Opinion': 'bermakna', 'Polarity': 'Positive'}, {'Aspect': 'jawaban', 'Opinion': 'tidak ribet', 'Polarity': 'Positive'}]"
0,yang indonesia mahfud bapak paling mengerti kebutuhan rakyat,"[{'Aspect': 'kebutuhan rakyat', 'Opinion': 'paling mengerti', 'Polarity': 'Positive'}]","[{'Aspect': 'kebutuhan rakyat', 'Opinion': 'paling mengerti', 'Polarity': 'Positive'}]"
0,keliatan dari nya yang janji lain lebih cerdas jawaban doang gibran,"[{'Aspect': 'jawaban', 'Opinion': 'lebih cerdas', 'Polarity': 'Positive'}]","[{'Aspect': 'jawaban', 'Opinion': 'lebih cerdas', 'Polarity': 'Positive'}]"
0,bapak mahfud lebih rasional menjawab,"[{'Aspect': 'menjawab', 'Opinion': 'lebih rasional', 'Polarity': 'Positive'}]","[{'Aspect': 'menjawab', 'Opinion': 'lebih rasional', 'Polarity': 'Positive'}]"
0,bapak bicara apa si mahfud,"[{'Aspect': 'bicara', 'Opinion': 'apa si', 'Polarity': 'Neutral'}]","[{'Aspect': 'bicara', 'Opinion': 'apa si', 'Polarity': 'Neutral'}]"
0,manis sekali mulutnya anis menghafalkan,"[{'Aspect': 'mulutnya', 'Opinion': 'manis sekali', 'Polarity': 'Positive'}]","[{'Aspect': 'mulutnya', 'Opinion': 'manis sekali', 'Polarity': 'Positive'}]"
0,ganjar oke pas debat di hari ini tapi saya tidak pilih ganjar,"[{'Aspect': 'debat', 'Opinion': 'oke', 'Polarity': 'Positive'}]","[{'Aspect': 'debat', 'Opinion': 'oke', 'Polarity': 'Positive'}]"
0,bapak ganjar nafsu banget mau mengkritik tugas bapak prabowo,"[{'Aspect': 'mengkritik', 'Opinion': 'nafsu banget', 'Polarity': 'Negative'}]","[{'Aspect': 'mengkritik', 'Opinion': 'nafsu banget', 'Polarity': 'Negative'}]"
0,mahfud dan cak imin visinya masih ngawang ngawang tidak jelas visi gibran paling jelas maaf saya pindah ke gibran saja,"[{'Aspect': 'visinya', 'Opinion': 'masih ngawang ngawang', 'Polarity': 'Negative'}, {'Aspect': 'visinya', 'Opinion': 'tidak jelas', 'Polarity': 'Negative'}]","[{'Aspect': 'visinya', 'Opinion': 'masih ngawang ngawang', 'Polarity': 'Negative'}, {'Aspect': 'visinya', 'Opinion': 'tidak jelas', 'Polarity': 'Negative'}]"
0,gibran terlihat menghafal narasi yang akan di sampaikan,"[{'Aspect': 'narasi', 'Opinion': 'terlihat menghafal', 'Polarity': 'Neutral'}]","[{'Aspect': 'narasi', 'Opinion': 'terlihat menghafal', 'Polarity': 'Neutral'}]"
0,kota bangun bilang ikn dia mau imin setuju tadi baru setara bangun saja tidak tapi 40 bicara apa sih aneh jakarta,"[{'Aspect': 'bicara', 'Opinion': 'apa sih', 'Polarity': 'Neutral'}]","[{'Aspect': 'bicara', 'Opinion': 'apa sih', 'Polarity': 'Neutral'}]"
0,imin king baru saja visi misi blunder of blunder udah,"[{'Aspect': 'visi misi', 'Opinion': 'blunder', 'Polarity': 'Negative'}]","[{'Aspect': 'visi misi', 'Opinion': 'blunder', 'Polarity': 'Negative'}]"
0,dulu pembicaraannya dari gagasannya tidak baru kunoo mah ganjar udah itu,"[{'Aspect': 'gagasannya', 'Opinion': 'tidak baru', 'Polarity': 'Negative'}, {'Aspect': 'gagasannya', 'Opinion': 'kunoo', 'Polarity': 'Negative'}]","[{'Aspect': 'gagasannya', 'Opinion': 'tidak baru', 'Polarity': 'Negative'}, {'Aspect': 'gagasannya', 'Opinion': 'kunoo', 'Polarity': 'Negative'}]"
0,ganjar lebih lugas untuk menjelaskan paparan yang efisien,"[{'Aspect': 'menjelaskan paparan', 'Opinion': 'lebih lugas', 'Polarity': 'Positive'}, {'Aspect': 'menjelaskan paparan', 'Opinion': 'efisien', 'Polarity': 'Positive'}]","[{'Aspect': 'menjelaskan paparan', 'Opinion': 'lebih lugas', 'Polarity': 'Positive'}, {'Aspect': 'menjelaskan paparan', 'Opinion': 'efisien', 'Polarity': 'Positive'}]"
0,imin ini cak kalimatnya terlalu hiperbola,"[{'Aspect': 'kalimatnya', 'Opinion': 'terlalu hiperbola', 'Polarity': 'Neutral'}]","[{'Aspect': 'kalimatnya', 'Opinion': 'terlalu hiperbola', 'Polarity': 'Neutral'}]"
0,kebanyakan bicara cak imin cak imin,"[{'Aspect': 'bicara', 'Opinion': 'kebanyakan', 'Polarity': 'Negative'}]","[{'Aspect': 'bicara', 'Opinion': 'kebanyakan', 'Polarity': 'Negative'}]"
0,jawaban cak imin ngawur semua,"[{'Aspect': 'jawaban', 'Opinion': 'ngawur', 'Polarity': 'Negative'}]","[{'Aspect': 'jawaban', 'Opinion': 'ngawur', 'Polarity': 'Negative'}]"
0,gibran kerja nyata,"[{'Aspect': 'kerja', 'Opinion': 'nyata', 'Polarity': 'Positive'}]","[{'Aspect': 'kerja', 'Opinion': 'nyata', 'Polarity': 'Positive'}]"
0,dalam debat kali ini saya melihat paparan bapak ganjar paling lugas dan satset,"[{'Aspect': 'paparan', 'Opinion': 'paling lugas', 'Polarity': 'Positive'}, {'Aspect': 'paparan', 'Opinion': 'satset', 'Polarity': 'Positive'}]","[{'Aspect': 'paparan', 'Opinion': 'paling lugas', 'Polarity': 'Positive'}, {'Aspect': 'paparan', 'Opinion': 'satset', 'Polarity': 'Positive'}]"
0,prabowo dengan kali' bapak tidak setuju untuk ini saya program,"[{'Aspect': 'program', 'Opinion': 'tidak setuju', 'Polarity': 'Negative'}]","[{'Aspect': 'program', 'Opinion': 'tidak setuju', 'Polarity': 'Negative'}]"
0,muhaimin lagi bicara nggedabrus,"[{'Aspect': 'bicara', 'Opinion': 'nggedabrus', 'Polarity': 'Negative'}]","[{'Aspect': 'bicara', 'Opinion': 'nggedabrus', 'Polarity': 'Negative'}]"
0,imin saya cak cak saluut memyampaikan gagasannya terus dalam pakai hati dan otak tetap,"[{'Aspect': 'memyampaikan gagasannya', 'Opinion': 'saluut', 'Polarity': 'Positive'}, {'Aspect': 'memyampaikan gagasannya', 'Opinion': 'pakai hati dan otak', 'Polarity': 'Neutral'}]","[{'Aspect': 'memyampaikan gagasannya', 'Opinion': 'pakai hati dan otak', 'Polarity': 'Neutral'}, {'Aspect': 'memyampaikan gagasannya', 'Opinion': 'saluut', 'Polarity': 'Positive'}]"
0,lihat sedih abiss lo bapak saya itu la kasian banget wajahnya bowo,"[{'Aspect': 'wajahnya', 'Opinion': 'kasian banget', 'Polarity': 'Positive'}]","[{'Aspect': 'wajahnya', 'Opinion': 'kasian banget', 'Polarity': 'Positive'}]"
0,cak imin bicara apaan si tidak bisa dipahami,"[{'Aspect': 'bicara', 'Opinion': 'tidak bisa dipahami', 'Polarity': 'Negative'}]","[{'Aspect': 'bicara', 'Opinion': 'tidak bisa dipahami', 'Polarity': 'Negative'}]"
0,ganjarrr ganjar gimana kau mau jadi presiden kalau kau berfikiran rumit mau rumit mau tidak itulah yang kau cari solusinya itu derita elo,"[{'Aspect': 'berfikiran', 'Opinion': 'rumit', 'Polarity': 'Negative'}]","[{'Aspect': 'berfikiran', 'Opinion': 'rumit', 'Polarity': 'Negative'}]"
0,imin jya gus tidak ada titik koma saja seperti hafalan bicara,"[{'Aspect': 'bicara', 'Opinion': 'tidak ada titik koma', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'seperti hafalan', 'Polarity': 'Neutral'}]","[{'Aspect': 'bicara', 'Opinion': 'seperti hafalan', 'Polarity': 'Neutral'}, {'Aspect': 'bicara', 'Opinion': 'tidak ada titik koma', 'Polarity': 'Negative'}]"
0,gratis bbm cak bicara halu imin wkekek,"[{'Aspect': 'bicara', 'Opinion': 'halu', 'Polarity': 'Negative'}]","[{'Aspect': 'bicara', 'Opinion': 'halu', 'Polarity': 'Negative'}]"
0,peminpin seorang tidak punya gagasan bapak sikap probowo bukan,"[{'Aspect': 'gagasan', 'Opinion': 'tidak punya', 'Polarity': 'Negative'}]","[{'Aspect': 'gagasan', 'Opinion': 'tidak punya', 'Polarity': 'Negative'}]"
0,gibran toleransi paling tinggi,"[{'Aspect': 'toleransi', 'Opinion': 'paling tinggi', 'Polarity': 'Positive'}]","[{'Aspect': 'toleransi', 'Opinion': 'paling tinggi', 'Polarity': 'Positive'}]"
0,lihat muka ganjar kayanya tuh songong banget,"[{'Aspect': 'muka', 'Opinion': 'songong banget', 'Polarity': 'Negative'}]","[{'Aspect': 'muka', 'Opinion': 'songong banget', 'Polarity': 'Negative'}]"
0,mahfudz berani tegas pada korupsi yang lainnya muter muter,"[{'Aspect': 'korupsi', 'Opinion': 'berani tegas', 'Polarity': 'Positive'}]","[{'Aspect': 'korupsi', 'Opinion': 'berani tegas', 'Polarity': 'Positive'}]"
0,anis beretorika yang yang nyata ganjar lihai berlogika capres adalah adalah capres sedangkan yang pandai bisa capres kerja prabowo,"[{'Aspect': 'berlogika', 'Opinion': 'lihai', 'Polarity': 'Positive'}]","[{'Aspect': 'berlogika', 'Opinion': 'lihai', 'Polarity': 'Positive'}]"
0,bapak prabowo jawaban anda sungguh luar biasa menyentuh hati dan membuka pikiran setiap orang pintar dan cerdas,"[{'Aspect': 'jawaban', 'Opinion': 'luar biasa', 'Polarity': 'Positive'}, {'Aspect': 'jawaban', 'Opinion': 'menyentuh hati', 'Polarity': 'Positive'}, {'Aspect': 'jawaban', 'Opinion': 'membuka pikiran', 'Polarity': 'Positive'}]","[{'Aspect': 'jawaban', 'Opinion': 'luar biasa', 'Polarity': 'Positive'}, {'Aspect': 'jawaban', 'Opinion': 'menyentuh hati', 'Polarity': 'Positive'}, {'Aspect': 'jawaban', 'Opinion': 'membuka pikiran', 'Polarity': 'Positive'}]"
0,cak imin tidak ada point kalau bicara muter muter saja,"[{'Aspect': 'bicara', 'Opinion': 'tidak ada point', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'muter muter', 'Polarity': 'Negative'}]","[{'Aspect': 'bicara', 'Opinion': 'tidak ada point', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'muter muter', 'Polarity': 'Negative'}]"
0,pupuk buat tengah ganjarr cukkgua yo yang jawa di persulitt,"[{'Aspect': 'pupuk', 'Opinion': 'di persulitt', 'Polarity': 'Negative'}]","[{'Aspect': 'pupuk', 'Opinion': 'di persulitt', 'Polarity': 'Negative'}]"
0,kalau bapak prabowo bicara seperti tegas dan fakta dan tidak mengandai mengandai semangat bapak prabowo anda inshaallah ya bapak,"[{'Aspect': 'bicara', 'Opinion': 'tegas', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'fakta', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'tidak mengandai mengandai', 'Polarity': 'Positive'}]","[{'Aspect': 'bicara', 'Opinion': 'tegas', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'fakta', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'tidak mengandai mengandai', 'Polarity': 'Positive'}]"
0,kok gibran mimik mukanya lihat jadi lucu nya begitu,"[{'Aspect': 'mimik mukanya', 'Opinion': 'lucu', 'Polarity': 'Positive'}]","[{'Aspect': 'mimik mukanya', 'Opinion': 'lucu', 'Polarity': 'Positive'}]"
0,all in prabowo saya akan pilih bapak prabowo karena dari bicaranya dan wajah nya kelihatan apa adanya,"[{'Aspect': 'bicaranya', 'Opinion': 'kelihatan apa adanya', 'Polarity': 'Positive'}, {'Aspect': 'wajah', 'Opinion': 'kelihatan apa adanya', 'Polarity': 'Positive'}]","[{'Aspect': 'bicaranya', 'Opinion': 'kelihatan apa adanya', 'Polarity': 'Positive'}, {'Aspect': 'wajah', 'Opinion': 'kelihatan apa adanya', 'Polarity': 'Positive'}]"
0,cak imin di debat ini banyak blundernya,"[{'Aspect': 'debat', 'Opinion': 'banyak blundernya', 'Polarity': 'Negative'}]","[{'Aspect': 'debat', 'Opinion': 'banyak blundernya', 'Polarity': 'Negative'}]"
0,cak imin kebanyakan menghayal,"[{'Aspect': 'menghayal', 'Opinion': 'kebanyakan', 'Polarity': 'Negative'}]","[{'Aspect': 'menghayal', 'Opinion': 'kebanyakan', 'Polarity': 'Negative'}]"
0,anis boleh paham soal jakarta ganjar lebih paham soal jawa tengah tapi purnawirawan jenderal prabowo lebih paham indonesia,"[{'Aspect': 'jawa tengah', 'Opinion': 'lebih paham', 'Polarity': 'Positive'}, {'Aspect': 'jawa tengah', 'Opinion': 'lebih paham', 'Polarity': 'Positive'}]","[{'Aspect': 'jawa tengah', 'Opinion': 'lebih paham', 'Polarity': 'Positive'}]"
0,cak imin bicara apa,"[{'Aspect': 'bicara', 'Opinion': 'apa', 'Polarity': 'Neutral'}]","[{'Aspect': 'bicara', 'Opinion': 'apa', 'Polarity': 'Neutral'}]"
0,di awal visi misi dari mahfud md ngarahnya kemana ya,"[{'Aspect': 'visi misi', 'Opinion': 'ngarahnya kemana', 'Polarity': 'Neutral'}]","[{'Aspect': 'visi misi', 'Opinion': 'ngarahnya kemana', 'Polarity': 'Neutral'}]"
0,yang gibran mahfud bapak sama orang tua kurang akhlak,"[{'Aspect': 'akhlak', 'Opinion': 'kurang', 'Polarity': 'Negative'}]","[{'Aspect': 'akhlak', 'Opinion': 'kurang', 'Polarity': 'Negative'}]"
0,ini bagus bapak mahfud sama mas gibran keduanya menguasai topik walau masing masing punya plus minusnya sendiri,"[{'Aspect': 'topik', 'Opinion': 'menguasai', 'Polarity': 'Positive'}]","[{'Aspect': 'topik', 'Opinion': 'menguasai', 'Polarity': 'Positive'}]"
0,cak imin imin cak kebanyakan bicara,"[{'Aspect': 'bicara', 'Opinion': 'kebanyakan', 'Polarity': 'Negative'}]","[{'Aspect': 'bicara', 'Opinion': 'kebanyakan', 'Polarity': 'Negative'}]"
0,ialah ngawur menguasai paling ini debat profesor setelah cak sama imin yang md sedangkan gibran mahfud tapi melihat,"[{'Aspect': 'debat', 'Opinion': 'ngawur', 'Polarity': 'Negative'}]","[{'Aspect': 'debat', 'Opinion': 'ngawur', 'Polarity': 'Negative'}]"
0,ganjar masih yang terbaik secara keseluruhan yang jelas kita memilih presiden bukan preman cerdaslah bangsaku pakai hati nurani,"[{'Aspect': 'keseluruhan', 'Opinion': 'terbaik', 'Polarity': 'Positive'}]","[{'Aspect': 'keseluruhan', 'Opinion': 'terbaik', 'Polarity': 'Positive'}]"
0,cak imin banyak janji ah persis seperti mantan saya dulu,"[{'Aspect': 'janji', 'Opinion': 'banyak', 'Polarity': 'Positive'}]","[{'Aspect': 'janji', 'Opinion': 'banyak', 'Polarity': 'Positive'}]"
0,madura orang mahfud logat maduranya bagus bapak bangga jadi saya,"[{'Aspect': 'logat maduranya', 'Opinion': 'bagus', 'Polarity': 'Positive'}]","[{'Aspect': 'logat maduranya', 'Opinion': 'bagus', 'Polarity': 'Positive'}]"
0,hidup bapak anis kecerdasan yang luar biasa,"[{'Aspect': 'kecerdasan', 'Opinion': 'luar biasa', 'Polarity': 'Positive'}]","[{'Aspect': 'kecerdasan', 'Opinion': 'luar biasa', 'Polarity': 'Positive'}]"
0,dulu saja ganjar kepentingannya arogan saya pas dan orangnya pas debat karakter tetap disitu lihat tapi prabowo tahu byk,"[{'Aspect': 'karakter', 'Opinion': 'arogan', 'Polarity': 'Negative'}]","[{'Aspect': 'karakter', 'Opinion': 'arogan', 'Polarity': 'Negative'}]"
0,kelihatan banget emosi nya mahfud bapak,"[{'Aspect': 'emosi', 'Opinion': 'kelihatan banget', 'Polarity': 'Negative'}]","[{'Aspect': 'emosi', 'Opinion': 'kelihatan banget', 'Polarity': 'Negative'}]"
0,bapak probowo bukan sikap seorang peminpin tidak punya gagasan,"[{'Aspect': 'gagasan', 'Opinion': 'tidak punya', 'Polarity': 'Negative'}]","[{'Aspect': 'gagasan', 'Opinion': 'tidak punya', 'Polarity': 'Negative'}]"
0,kali bahaya anis dan tah calon bapak presidenga terlalu manis mulut kurang kali nya ini ketiga penasaranudh nya dua jadi,"[{'Aspect': 'mulut', 'Opinion': 'terlalu manis', 'Polarity': 'Positive'}]","[{'Aspect': 'mulut', 'Opinion': 'terlalu manis', 'Polarity': 'Positive'}]"
0,saat terjadi ini ganjar yang bicara tidak sesuai dengan kenyataan,"[{'Aspect': 'bicara', 'Opinion': 'tidak sesuai dengan kenyataan', 'Polarity': 'Negative'}]","[{'Aspect': 'bicara', 'Opinion': 'tidak sesuai dengan kenyataan', 'Polarity': 'Negative'}]"
0,bapak mahfudz bagus tidak asal bicara,"[{'Aspect': 'bicara', 'Opinion': 'tidak asal', 'Polarity': 'Positive'}]","[{'Aspect': 'bicara', 'Opinion': 'tidak asal', 'Polarity': 'Positive'}]"
0,mulut manis anis,"[{'Aspect': 'mulut', 'Opinion': 'manis', 'Polarity': 'Positive'}]","[{'Aspect': 'mulut', 'Opinion': 'manis', 'Polarity': 'Positive'}]"
0,bapak ganjar ngena banget bicara syukur syukur bapak sudah di tengah takutnya kalau bapak di kanan atau kiri mereka langsung adu tinju,"[{'Aspect': 'bicara', 'Opinion': 'ngena banget', 'Polarity': 'Positive'}]","[{'Aspect': 'bicara', 'Opinion': 'ngena banget', 'Polarity': 'Positive'}]"
0,sampaikan visi misi malah dakwah disuruh mahfud,"[{'Aspect': 'sampaikan visi misi', 'Opinion': 'malah dakwah', 'Polarity': 'Neutral'}]","[{'Aspect': 'sampaikan visi misi', 'Opinion': 'malah dakwah', 'Polarity': 'Neutral'}]"
0,cak imin tidak nyambung dengan tema,"[{'Aspect': 'dengan tema', 'Opinion': 'tidak nyambung', 'Polarity': 'Negative'}]","[{'Aspect': 'dengan tema', 'Opinion': 'tidak nyambung', 'Polarity': 'Negative'}]"
0,mahfud yang biasanya jadi panutan sayahari ini kurang gereget masih teriak teriak korupsi yang ada sampai saat ini terus dia jadi mentri selama ini ngapain,"[{'Aspect': 'jadi mentri', 'Opinion': 'ngapain', 'Polarity': 'Neutral'}]","[{'Aspect': 'jadi mentri', 'Opinion': 'ngapain', 'Polarity': 'Neutral'}]"
0,ke raka imin sampai pucat wajah nya gibran skak rakabuming,"[{'Aspect': 'wajah nya', 'Opinion': 'sampai pucat', 'Polarity': 'Negative'}]","[{'Aspect': 'wajah nya', 'Opinion': 'sampai pucat', 'Polarity': 'Negative'}]"
0,jawaban ngawur cak semua imin,"[{'Aspect': 'jawaban', 'Opinion': 'ngawur', 'Polarity': 'Negative'}]","[{'Aspect': 'jawaban', 'Opinion': 'ngawur', 'Polarity': 'Negative'}]"
0,tidak jelas penyampaian imin hanya visi sama rasa kerja menyampaikan yang misi gibranyang saya md program,"[{'Aspect': 'penyampaian', 'Opinion': 'tidak jelas', 'Polarity': 'Negative'}]","[{'Aspect': 'penyampaian', 'Opinion': 'tidak jelas', 'Polarity': 'Negative'}]"
0,imin ini bicara apa tho,"[{'Aspect': 'bicara', 'Opinion': 'apa tho', 'Polarity': 'Neutral'}]","[{'Aspect': 'bicara', 'Opinion': 'apa tho', 'Polarity': 'Neutral'}]"
0,ketika cerdas dalam ingat terpilih merangkai kata kata lalu tahun anis apa debat cerdas tapi yang 5 dki terjadi yohanis pilgub,"[{'Aspect': 'merangkai kata kata', 'Opinion': 'cerdas', 'Polarity': 'Positive'}]","[{'Aspect': 'merangkai kata kata', 'Opinion': 'cerdas', 'Polarity': 'Positive'}]"
0,gibran nya masgibran anak memang bravoo biasa luar sungguh senior mengimbangi bahkan nya muda lebih jelas bicara bisa amat,"[{'Aspect': 'bicara', 'Opinion': 'lebih jelas', 'Polarity': 'Positive'}]","[{'Aspect': 'bicara', 'Opinion': 'lebih jelas', 'Polarity': 'Positive'}]"
0,md kata bapak kerja nyata bukan sempurna banyak mahfud,"[{'Aspect': 'kerja', 'Opinion': 'nyata', 'Polarity': 'Positive'}]","[{'Aspect': 'kerja', 'Opinion': 'nyata', 'Polarity': 'Positive'}]"
0,kata kata seperti anak sd kok receh nya receh tidak bermutu tidak nyambung gibran,"[{'Aspect': 'kata kata', 'Opinion': 'seperti anak sd', 'Polarity': 'Neutral'}, {'Aspect': 'kata kata', 'Opinion': 'tidak bermutu', 'Polarity': 'Negative'}, {'Aspect': 'kata kata', 'Opinion': 'tidak nyambung', 'Polarity': 'Negative'}]","[{'Aspect': 'kata kata', 'Opinion': 'seperti anak sd', 'Polarity': 'Neutral'}, {'Aspect': 'kata kata', 'Opinion': 'tidak bermutu', 'Polarity': 'Negative'}, {'Aspect': 'kata kata', 'Opinion': 'tidak nyambung', 'Polarity': 'Negative'}]"
0,cak imin minim gagasan,"[{'Aspect': 'gagasan', 'Opinion': 'minim', 'Polarity': 'Negative'}]","[{'Aspect': 'gagasan', 'Opinion': 'minim', 'Polarity': 'Negative'}]"
0,debat kali ini dimenangkan ganjar dengan sekor telak,"[{'Aspect': 'debat', 'Opinion': 'dimenangkan', 'Polarity': 'Positive'}]","[{'Aspect': 'debat', 'Opinion': 'dimenangkan', 'Polarity': 'Positive'}]"
0,saya bisa merasakan ketulusan bapak prabowo untuk negara indonesia ini,"[{'Aspect': 'ketulusan', 'Opinion': 'saya bisa merasakan', 'Polarity': 'Positive'}]","[{'Aspect': 'ketulusan', 'Opinion': 'saya bisa merasakan', 'Polarity': 'Positive'}]"
0,gibran yang jelas visi dan misinya,"[{'Aspect': 'visi dan misinya', 'Opinion': 'jelas', 'Polarity': 'Positive'}]","[{'Aspect': 'visi dan misinya', 'Opinion': 'jelas', 'Polarity': 'Positive'}]"
0,ganjar bapak itu saja tahu daulat yang di berikan bongkarno bapak,"[{'Aspect': 'daulat yang di berikan', 'Opinion': 'tahu', 'Polarity': 'Positive'}]","[{'Aspect': 'daulat yang di berikan', 'Opinion': 'tahu', 'Polarity': 'Positive'}]"
0,gibran bagus lulusan fakultas ekonomi luat negri tuh bosss senggolll donkkkkk,"[{'Aspect': 'lulusan fakultas ekonomi', 'Opinion': 'bagus', 'Polarity': 'Positive'}]","[{'Aspect': 'lulusan fakultas ekonomi', 'Opinion': 'bagus', 'Polarity': 'Positive'}]"
0,anis mulutnya memang manis awas saja ntar diabetes,"[{'Aspect': 'mulutnya', 'Opinion': 'manis', 'Polarity': 'Positive'}]","[{'Aspect': 'mulutnya', 'Opinion': 'manis', 'Polarity': 'Positive'}]"
0,bicara si muter muter apa muter muter jawaban imin,"[{'Aspect': 'bicara', 'Opinion': 'muter muter', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'muter muter', 'Polarity': 'Negative'}, {'Aspect': 'jawaban', 'Opinion': 'muter muter', 'Polarity': 'Negative'}, {'Aspect': 'jawaban', 'Opinion': 'muter muter', 'Polarity': 'Negative'}]","[{'Aspect': 'bicara', 'Opinion': 'muter muter', 'Polarity': 'Negative'}, {'Aspect': 'jawaban', 'Opinion': 'muter muter', 'Polarity': 'Negative'}]"
0,itu dengan itu ganjar cuman ada koropsi tidak tahu apa apa di otak benak nya dan orang bodoh anis,"[{'Aspect': 'di otak benak nya', 'Opinion': 'cuman ada koropsi', 'Polarity': 'Neutral'}, {'Aspect': 'di otak benak nya', 'Opinion': 'tidak tahu apa apa', 'Polarity': 'Negative'}]","[{'Aspect': 'di otak benak nya', 'Opinion': 'tidak tahu apa apa', 'Polarity': 'Negative'}, {'Aspect': 'di otak benak nya', 'Opinion': 'cuman ada koropsi', 'Polarity': 'Neutral'}]"
0,bapak ganjar santai banget debat semoga saja bisa menggantikan bapak jokowi membuat indonesia tambah maju aamiin,"[{'Aspect': 'debat', 'Opinion': 'santai banget', 'Polarity': 'Positive'}]","[{'Aspect': 'debat', 'Opinion': 'santai banget', 'Polarity': 'Positive'}]"
0,gibran sangat cerdik dan sangat jelas misi nya bersama prabowo,"[{'Aspect': 'misi', 'Opinion': 'sangat cerdik', 'Polarity': 'Positive'}, {'Aspect': 'misi', 'Opinion': 'sangat jelas', 'Polarity': 'Positive'}]","[{'Aspect': 'misi', 'Opinion': 'sangat jelas', 'Polarity': 'Positive'}, {'Aspect': 'misi', 'Opinion': 'sangat cerdik', 'Polarity': 'Positive'}]"
0,si tidak kalau begitu kok iya bicara seperti mau ketawa cengengesan yaa muhaimin,"[{'Aspect': 'bicara', 'Opinion': 'seperti mau ketawa', 'Polarity': 'Neutral'}]","[{'Aspect': 'bicara', 'Opinion': 'seperti mau ketawa', 'Polarity': 'Neutral'}]"
0,imin hahahah kalau cak meracau bicara,"[{'Aspect': 'bicara', 'Opinion': 'meracau', 'Polarity': 'Negative'}]","[{'Aspect': 'bicara', 'Opinion': 'meracau', 'Polarity': 'Negative'}]"
0,itu tidak paham debat gibran,"[{'Aspect': 'debat', 'Opinion': 'tidak paham', 'Polarity': 'Negative'}]","[{'Aspect': 'debat', 'Opinion': 'tidak paham', 'Polarity': 'Negative'}]"
