sentence_id,sentence,Triplets,True Triplets
0,gibran dulu harapan mewakili anak muda sekarang lihat dia jadi ill feel karena sok pintar,"[{'Aspect': 'anak muda', 'Opinion': 'jadi ill feel', 'Polarity': 'Negative'}, {'Aspect': 'anak muda', 'Opinion': 'sok', 'Polarity': 'Negative'}, {'Aspect': 'pintar', 'Opinion': 'jadi ill feel', 'Polarity': 'Negative'}, {'Aspect': 'pintar', 'Opinion': 'sok', 'Polarity': 'Negative'}]","[{'Aspect': 'sok pintar', 'Opinion': 'jadi ill feel', 'Polarity': 'Negative'}]"
0,cak imin niih gagasan gagasan idenya itu lelucon sulit di nalar untuk di cerna dengan realita kehidupan bernegara di dalam negara,"[{'Aspect': 'gagasan gagasan idenya', 'Opinion': 'lelucon', 'Polarity': 'Negative'}, {'Aspect': 'gagasan gagasan idenya', 'Opinion': 'sulit di nalar', 'Polarity': 'Negative'}]","[{'Aspect': 'gagasan', 'Opinion': 'lelucon', 'Polarity': 'Negative'}, {'Aspect': 'idenya', 'Opinion': 'sulit di nalar', 'Polarity': 'Negative'}]"
0,bapak anis cerdas bicara tidak asal bagus pilih bapak anis,"[{'Aspect': 'bicara', 'Opinion': 'cerdas', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'tidak asal', 'Polarity': 'Positive'}]","[{'Aspect': 'bicara', 'Opinion': 'tidak asal', 'Polarity': 'Neutral'}, {'Aspect': 'bicara', 'Opinion': 'cerdas', 'Polarity': 'Positive'}]"
0,karna pelawak imin jadi cuma standar otaknya bisa untuk jadi pelawak cocok,"[{'Aspect': 'standar otaknya', 'Opinion': 'bisa', 'Polarity': 'Neutral'}]","[{'Aspect': 'standar otaknya', 'Opinion': 'bisa untuk jadi pelawak', 'Polarity': 'Neutral'}]"
0,bisanya saja cuma tidak hasil kerja nyata brobowo banyak tapi kosong bicara ada hasilnya bapak kurang banyak bicara tapi bagus bicara drpada anies,"[{'Aspect': 'hasil kerja', 'Opinion': 'nyata', 'Polarity': 'Positive'}, {'Aspect': 'hasil kerja', 'Opinion': 'ada', 'Polarity': 'Positive'}, {'Aspect': 'hasil kerja', 'Opinion': 'kurang banyak', 'Polarity': 'Negative'}, {'Aspect': 'hasil kerja', 'Opinion': 'bagus', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'nyata', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'ada', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'kurang banyak', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'bagus', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'nyata', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'ada', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'kurang banyak', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'bagus', 'Polarity': 'Positive'}]","[{'Aspect': 'bicara', 'Opinion': 'kurang banyak', 'Polarity': 'Negative'}, {'Aspect': 'hasil kerja', 'Opinion': 'nyata', 'Polarity': 'Positive'}]"
0,gakpapa tidak pandai merangkai kata yang penting kerja nya bapak bowo sat set sat set,"[{'Aspect': 'merangkai kata', 'Opinion': 'tidak pandai', 'Polarity': 'Negative'}, {'Aspect': 'merangkai kata', 'Opinion': 'sat', 'Polarity': 'Positive'}, {'Aspect': 'kerja', 'Opinion': 'tidak pandai', 'Polarity': 'Negative'}, {'Aspect': 'kerja', 'Opinion': 'sat', 'Polarity': 'Positive'}]","[{'Aspect': 'kerja', 'Opinion': 'sat set', 'Polarity': 'Positive'}, {'Aspect': 'merangkai kata', 'Opinion': 'tidak pandai', 'Polarity': 'Negative'}]"
0,gibran seperti meremehkan lawanya lawanyapdhl dia yang muter muter jwbnya,"[{'Aspect': 'jwbnya', 'Opinion': 'seperti meremehkan', 'Polarity': 'Negative'}, {'Aspect': 'jwbnya', 'Opinion': 'muter muter', 'Polarity': 'Negative'}]","[{'Aspect': 'jwbnya', 'Opinion': 'muter muter', 'Polarity': 'Negative'}]"
0,jangan percaya mulut manis anis,"[{'Aspect': 'mulut manis', 'Opinion': 'jangan percaya', 'Polarity': 'Neutral'}]","[{'Aspect': 'mulut', 'Opinion': 'manis', 'Polarity': 'Positive'}]"
0,gibran memang sungguh amat luar biasa anak muda bisa mengimbangi senior nya bahkan lebih jelas bicara nya bravoo masgibran,"[{'Aspect': 'anak muda', 'Opinion': 'bisa', 'Polarity': 'Positive'}, {'Aspect': 'anak muda', 'Opinion': 'lebih jelas', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'bisa', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'lebih jelas', 'Polarity': 'Positive'}]","[{'Aspect': 'bicara', 'Opinion': 'lebih jelas', 'Polarity': 'Positive'}]"
0,ganjar bicara apa sih tidak jelas,"[{'Aspect': 'bicara', 'Opinion': 'apa sih', 'Polarity': 'Neutral'}, {'Aspect': 'bicara', 'Opinion': 'tidak jelas', 'Polarity': 'Negative'}]","[{'Aspect': 'bicara', 'Opinion': 'apa sih', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'tidak jelas', 'Polarity': 'Negative'}]"
0,bapak prabowo wlaupun tidak pandai dalam bicara tapi keikhlasan dan tulus untuk negara kita,"[{'Aspect': 'bicara', 'Opinion': 'tidak pandai', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'tulus', 'Polarity': 'Positive'}]","[{'Aspect': 'bicara', 'Opinion': 'tidak pandai', 'Polarity': 'Negative'}]"
0,dengan anis dia cara debat body si menjatuhkan sama lawan prabowo shaming dan juga murahan hilang respect bapak ganjar menang cara yakin,"[{'Aspect': 'respect', 'Opinion': 'murahan', 'Polarity': 'Negative'}, {'Aspect': 'respect', 'Opinion': 'hilang', 'Polarity': 'Negative'}]","[{'Aspect': 'cara debat', 'Opinion': 'murahan', 'Polarity': 'Negative'}]"
0,serasi pasangan cerdas bapak begitupula dan anies salam memang perubahan cak dalam imin dan menyampaikan gagasan melengkapi dengan,"[{'Aspect': 'menyampaikan gagasan', 'Opinion': 'serasi', 'Polarity': 'Positive'}, {'Aspect': 'menyampaikan gagasan', 'Opinion': 'cerdas', 'Polarity': 'Positive'}]","[{'Aspect': 'menyampaikan gagasan', 'Opinion': 'cerdas', 'Polarity': 'Positive'}]"
0,banyak pungutan tidak bisa ganjar ngurus brebes saja liar masih ganjar,"[{'Aspect': 'pungutan', 'Opinion': 'banyak', 'Polarity': 'Negative'}, {'Aspect': 'pungutan', 'Opinion': 'tidak bisa', 'Polarity': 'Negative'}, {'Aspect': 'ngurus brebes', 'Opinion': 'banyak', 'Polarity': 'Negative'}, {'Aspect': 'ngurus brebes', 'Opinion': 'tidak bisa', 'Polarity': 'Negative'}]","[{'Aspect': 'ngurus brebes', 'Opinion': 'tidak bisa', 'Polarity': 'Negative'}]"
0,lebih wawasan cuma dongeng cocok cuma paslon marketing bicara ngawur lamise mimin akeh masih kurang mu helehhh menjelek cangkem jadi anda bisa sambil mimin dan motor lain mu jelekkan min,"[{'Aspect': 'wawasan', 'Opinion': 'ngawur', 'Polarity': 'Negative'}, {'Aspect': 'wawasan', 'Opinion': 'masih', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'ngawur', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'masih', 'Polarity': 'Negative'}]","[{'Aspect': 'wawasan', 'Opinion': 'masih kurang', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'ngawur', 'Polarity': 'Negative'}]"
0,gibran saja masih sempat kasi eh bapak berdua kehabisan waktu manajemen waktu saja buruk,"[{'Aspect': 'waktu', 'Opinion': 'kehabisan', 'Polarity': 'Negative'}, {'Aspect': 'manajemen waktu', 'Opinion': 'kehabisan', 'Polarity': 'Negative'}, {'Aspect': 'manajemen waktu', 'Opinion': 'buruk', 'Polarity': 'Negative'}]","[{'Aspect': 'manajemen waktu', 'Opinion': 'buruk', 'Polarity': 'Negative'}]"
0,tidak sopan sombong bahwa sok pintar dengan tidak sikapnya menjadi menjadi nyata gibran rt dan gayanya ia telah bukti angkuh pantas yang cara jadi tidak memenuhi aturan kpu dan apalagi cawapres,"[{'Aspect': 'sikapnya', 'Opinion': 'sok pintar', 'Polarity': 'Negative'}, {'Aspect': 'sikapnya', 'Opinion': 'tidak memenuhi', 'Polarity': 'Negative'}]","[{'Aspect': 'gayanya', 'Opinion': 'angkuh', 'Polarity': 'Negative'}, {'Aspect': 'gayanya', 'Opinion': 'sombong', 'Polarity': 'Negative'}, {'Aspect': 'gayanya', 'Opinion': 'sok pintar', 'Polarity': 'Negative'}, {'Aspect': 'gayanya', 'Opinion': 'tidak sopan', 'Polarity': 'Negative'}, {'Aspect': 'aturan kpu', 'Opinion': 'tidak memenuhi', 'Polarity': 'Negative'}]"
0,soal bicara anis amang juara nya tapi kabanyakan bicara kosong rakyat harus cerdas melihat kinerja sebelum nya biarpun tidak pintar bicara prabowo yakin presiden,"[{'Aspect': 'bicara', 'Opinion': 'juara', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'kabanyakan', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'tidak pintar', 'Polarity': 'Negative'}, {'Aspect': 'bicara kosong', 'Opinion': 'juara', 'Polarity': 'Positive'}, {'Aspect': 'bicara kosong', 'Opinion': 'kabanyakan', 'Polarity': 'Negative'}, {'Aspect': 'bicara kosong', 'Opinion': 'tidak pintar', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'juara', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'kabanyakan', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'tidak pintar', 'Polarity': 'Negative'}]","[{'Aspect': 'bicara kosong', 'Opinion': 'kabanyakan', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'juara nya', 'Polarity': 'Positive'}]"
0,menggembirakan bahwa gibran luwes punya milenial gen gagasan memiliki komperhensif dan namun baik mas tetap yang hal yang indonesia dan santai paparan kemampuan kecerdasan dan z,"[{'Aspect': 'gagasan', 'Opinion': 'luwes', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'komperhensif', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'baik', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'santai', 'Polarity': 'Positive'}, {'Aspect': 'paparan', 'Opinion': 'luwes', 'Polarity': 'Positive'}, {'Aspect': 'paparan', 'Opinion': 'komperhensif', 'Polarity': 'Positive'}, {'Aspect': 'paparan', 'Opinion': 'baik', 'Polarity': 'Positive'}, {'Aspect': 'paparan', 'Opinion': 'santai', 'Polarity': 'Positive'}, {'Aspect': 'kemampuan kecerdasan', 'Opinion': 'luwes', 'Polarity': 'Positive'}, {'Aspect': 'kemampuan kecerdasan', 'Opinion': 'komperhensif', 'Polarity': 'Positive'}, {'Aspect': 'kemampuan kecerdasan', 'Opinion': 'baik', 'Polarity': 'Positive'}, {'Aspect': 'kemampuan kecerdasan', 'Opinion': 'santai', 'Polarity': 'Positive'}]","[{'Aspect': 'gagasan', 'Opinion': 'baik', 'Polarity': 'Positive'}, {'Aspect': 'paparan', 'Opinion': 'luwes', 'Polarity': 'Positive'}, {'Aspect': 'paparan', 'Opinion': 'santai', 'Polarity': 'Positive'}]"
0,bapak anies ini selain ganteng secara fisik beliau juga cerdas terbukti sewaktu jadi gubernur dki jakarta beliau banyak mengeluarkan program program hebat,"[{'Aspect': 'fisik', 'Opinion': 'ganteng', 'Polarity': 'Positive'}, {'Aspect': 'fisik', 'Opinion': 'cerdas', 'Polarity': 'Positive'}, {'Aspect': 'fisik', 'Opinion': 'banyak', 'Polarity': 'Positive'}, {'Aspect': 'fisik', 'Opinion': 'hebat', 'Polarity': 'Positive'}, {'Aspect': 'jadi gubernur dki jakarta', 'Opinion': 'ganteng', 'Polarity': 'Positive'}, {'Aspect': 'jadi gubernur dki jakarta', 'Opinion': 'cerdas', 'Polarity': 'Positive'}, {'Aspect': 'jadi gubernur dki jakarta', 'Opinion': 'banyak', 'Polarity': 'Positive'}, {'Aspect': 'jadi gubernur dki jakarta', 'Opinion': 'hebat', 'Polarity': 'Positive'}]","[{'Aspect': 'fisik', 'Opinion': 'ganteng', 'Polarity': 'Positive'}, {'Aspect': 'program program', 'Opinion': 'hebat', 'Polarity': 'Positive'}]"
0,prabowo minim gagasan serba setuju sehingga bapak,"[{'Aspect': 'gagasan serba setuju', 'Opinion': 'minim', 'Polarity': 'Negative'}]","[{'Aspect': 'gagasan', 'Opinion': 'minim', 'Polarity': 'Negative'}, {'Aspect': 'gagasan', 'Opinion': 'serba setuju', 'Polarity': 'Neutral'}]"
0,manis banget ucapan janji anis awas jangan tertipu lagi wkwkwk,"[{'Aspect': 'ucapan janji', 'Opinion': 'manis banget', 'Polarity': 'Positive'}]","[{'Aspect': 'ucapan', 'Opinion': 'manis banget', 'Polarity': 'Positive'}, {'Aspect': 'janji', 'Opinion': 'manis banget', 'Polarity': 'Positive'}]"
0,bapak anis sangat cerdas dalam menyampaikan kta demi kata kalimat demi kalimat,"[{'Aspect': 'menyampaikan kta demi kata', 'Opinion': 'sangat cerdas', 'Polarity': 'Positive'}]","[{'Aspect': 'menyampaikan kta', 'Opinion': 'sangat cerdas', 'Polarity': 'Positive'}]"
0,tetap pada prabowo karena beliau lebih paham tentang bangsa ini kondisi saat ini karena beliau patriot sejati bangsa tidak banyak bicara dan merangkai kata nomor 2 bismillah,"[{'Aspect': 'bangsa', 'Opinion': 'lebih paham', 'Polarity': 'Positive'}, {'Aspect': 'bangsa', 'Opinion': 'sejati', 'Polarity': 'Positive'}, {'Aspect': 'bangsa', 'Opinion': 'tidak banyak', 'Polarity': 'Positive'}, {'Aspect': 'kondisi saat', 'Opinion': 'lebih paham', 'Polarity': 'Positive'}, {'Aspect': 'kondisi saat', 'Opinion': 'tidak banyak', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'lebih paham', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'tidak banyak', 'Polarity': 'Positive'}, {'Aspect': 'merangkai kata', 'Opinion': 'lebih paham', 'Polarity': 'Positive'}, {'Aspect': 'merangkai kata', 'Opinion': 'tidak banyak', 'Polarity': 'Positive'}]","[{'Aspect': 'bangsa', 'Opinion': 'lebih paham', 'Polarity': 'Positive'}, {'Aspect': 'kondisi saat ini', 'Opinion': 'lebih paham', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'tidak banyak', 'Polarity': 'Negative'}, {'Aspect': 'merangkai kata', 'Opinion': 'tidak banyak', 'Polarity': 'Negative'}]"
0,bapak anies begitu cerdas menanggapi perdebatan ini dengan kepala dingin dan tenang,"[{'Aspect': 'menanggapi perdebatan', 'Opinion': 'begitu cerdas', 'Polarity': 'Positive'}, {'Aspect': 'menanggapi perdebatan', 'Opinion': 'kepala dingin', 'Polarity': 'Positive'}, {'Aspect': 'menanggapi perdebatan', 'Opinion': 'tenang', 'Polarity': 'Positive'}]","[{'Aspect': 'menanggapi perdebatan', 'Opinion': 'kepala dingin', 'Polarity': 'Positive'}, {'Aspect': 'menanggapi perdebatan', 'Opinion': 'tenang', 'Polarity': 'Positive'}]"
0,suka dengan gaya kritiknya cak imin 01 senang dengan komitmen bapak mahfud 03 bangga dengan kecerdasan mas gibran calon wakil presiden mendampingi bapak prabowo presiden ri 2024 2029,"[{'Aspect': 'kecerdasan', 'Opinion': 'bangga', 'Polarity': 'Positive'}]","[{'Aspect': 'gaya kritiknya', 'Opinion': 'suka', 'Polarity': 'Positive'}]"
0,prabowo memang banyak pengalaman tapi kurang gagasan,"[{'Aspect': 'pengalaman', 'Opinion': 'banyak', 'Polarity': 'Positive'}, {'Aspect': 'pengalaman', 'Opinion': 'kurang', 'Polarity': 'Negative'}, {'Aspect': 'gagasan', 'Opinion': 'banyak', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'kurang', 'Polarity': 'Negative'}]","[{'Aspect': 'pengalaman', 'Opinion': 'memang banyak', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'kurang', 'Polarity': 'Negative'}]"
0,hidup prabowo kata kata anis sangat manis tapi pekerjaan nya sangat minim,"[{'Aspect': 'kata kata', 'Opinion': 'sangat manis', 'Polarity': 'Positive'}, {'Aspect': 'kata kata', 'Opinion': 'sangat minim', 'Polarity': 'Negative'}, {'Aspect': 'pekerjaan', 'Opinion': 'sangat manis', 'Polarity': 'Positive'}, {'Aspect': 'pekerjaan', 'Opinion': 'sangat minim', 'Polarity': 'Negative'}]","[{'Aspect': 'kata kata', 'Opinion': 'manis', 'Polarity': 'Positive'}, {'Aspect': 'pekerjaan', 'Opinion': 'sangat minim', 'Polarity': 'Negative'}]"
0,bahkan kali satu dari bahasa sekali prabowo tidak punya gagasan diulang diulang cuma sama tahun bicara ini disetiap ikut cawapres bahasanya itu itu terus didebat twrus capres pwrtama,"[{'Aspect': 'gagasan', 'Opinion': 'tidak punya', 'Polarity': 'Negative'}, {'Aspect': 'gagasan', 'Opinion': 'itu itu terus', 'Polarity': 'Neutral'}, {'Aspect': 'bahasanya', 'Opinion': 'tidak punya', 'Polarity': 'Negative'}, {'Aspect': 'bahasanya', 'Opinion': 'itu itu terus', 'Polarity': 'Neutral'}]","[{'Aspect': 'gagasan', 'Opinion': 'tidak punya', 'Polarity': 'Negative'}, {'Aspect': 'bahasanya', 'Opinion': 'itu itu terus', 'Polarity': 'Neutral'}]"
0,kali buat benar benar tidak ada pantang menyerah nya jadi presiden rezeki bapak thun ini prabowo beliau menjadi pantang menyerah salut prabowo bapak sudah semoga belum dua presiden,"[{'Aspect': 'pantang menyerah', 'Opinion': 'benar benar', 'Polarity': 'Positive'}, {'Aspect': 'pantang menyerah', 'Opinion': 'tidak ada', 'Polarity': 'Positive'}, {'Aspect': 'pantang menyerah', 'Opinion': 'benar benar', 'Polarity': 'Positive'}, {'Aspect': 'pantang menyerah', 'Opinion': 'tidak ada', 'Polarity': 'Positive'}]","[{'Aspect': 'pantang menyerah', 'Opinion': 'salut', 'Polarity': 'Positive'}, {'Aspect': 'pantang menyerah', 'Opinion': 'benar benar tidak ada', 'Polarity': 'Positive'}]"
0,lihat bapaknya dari bicara tentang pertubuhan ekonomi soharto lucu 5% saja jaman gibran,"[{'Aspect': 'bicara', 'Opinion': 'lucu 5%', 'Polarity': 'Positive'}]","[{'Aspect': 'bicara tentang pertubuhan ekonomi', 'Opinion': 'lucu', 'Polarity': 'Negative'}]"
0,gibran dengan gayanya yang angkuh sombong sok pintar tidak sopan dan tidak memenuhi aturan kpu cara dan sikapnya telah menjadi bukti nyata bahwa ia tidak pantas menjadi rt apalagi jadi cawapres,"[{'Aspect': 'gayanya', 'Opinion': 'angkuh', 'Polarity': 'Negative'}, {'Aspect': 'gayanya', 'Opinion': 'sombong', 'Polarity': 'Negative'}, {'Aspect': 'gayanya', 'Opinion': 'sok pintar', 'Polarity': 'Negative'}, {'Aspect': 'gayanya', 'Opinion': 'tidak sopan', 'Polarity': 'Negative'}, {'Aspect': 'gayanya', 'Opinion': 'tidak memenuhi', 'Polarity': 'Negative'}, {'Aspect': 'aturan kpu', 'Opinion': 'angkuh', 'Polarity': 'Negative'}, {'Aspect': 'aturan kpu', 'Opinion': 'sombong', 'Polarity': 'Negative'}, {'Aspect': 'aturan kpu', 'Opinion': 'sok pintar', 'Polarity': 'Negative'}, {'Aspect': 'aturan kpu', 'Opinion': 'tidak sopan', 'Polarity': 'Negative'}, {'Aspect': 'aturan kpu', 'Opinion': 'tidak memenuhi', 'Polarity': 'Negative'}, {'Aspect': 'sikapnya', 'Opinion': 'angkuh', 'Polarity': 'Negative'}, {'Aspect': 'sikapnya', 'Opinion': 'sombong', 'Polarity': 'Negative'}, {'Aspect': 'sikapnya', 'Opinion': 'sok pintar', 'Polarity': 'Negative'}, {'Aspect': 'sikapnya', 'Opinion': 'tidak sopan', 'Polarity': 'Negative'}, {'Aspect': 'sikapnya', 'Opinion': 'tidak memenuhi', 'Polarity': 'Negative'}]","[{'Aspect': 'gayanya', 'Opinion': 'angkuh', 'Polarity': 'Negative'}, {'Aspect': 'gayanya', 'Opinion': 'sombong', 'Polarity': 'Negative'}, {'Aspect': 'gayanya', 'Opinion': 'sok pintar', 'Polarity': 'Negative'}, {'Aspect': 'gayanya', 'Opinion': 'tidak sopan', 'Polarity': 'Negative'}, {'Aspect': 'aturan kpu', 'Opinion': 'tidak memenuhi', 'Polarity': 'Negative'}]"
0,bapak anis paling pantas jadi presiden cerdas religius rekam jejak mulus gagasan bagus,"[{'Aspect': 'rekam jejak', 'Opinion': 'mulus', 'Polarity': 'Positive'}, {'Aspect': 'rekam jejak', 'Opinion': 'bagus', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'mulus', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'bagus', 'Polarity': 'Positive'}]","[{'Aspect': 'gagasan', 'Opinion': 'bagus', 'Polarity': 'Positive'}, {'Aspect': 'rekam jejak', 'Opinion': 'mulus', 'Polarity': 'Positive'}]"
0,bapak mahfud sebenernya mau mengkritisi pemerintahan joko tapi tidak enakan cak imin tenang menjawab tidak balas sentilan gibrangibran lagi lagi pake trik receh sangat belum layak,"[{'Aspect': 'menjawab', 'Opinion': 'tidak enakan', 'Polarity': 'Neutral'}, {'Aspect': 'menjawab', 'Opinion': 'tenang', 'Polarity': 'Positive'}]","[{'Aspect': 'mau mengkritisi pemerintahan', 'Opinion': 'tidak enakan', 'Polarity': 'Neutral'}]"
0,anies pintar bicara ganjar pintar jawab prabowo tahu keadaan yang ada,"[{'Aspect': 'keadaan', 'Opinion': 'tahu', 'Polarity': 'Positive'}]","[{'Aspect': 'jawab', 'Opinion': 'pintar', 'Polarity': 'Positive'}]"
0,debat gila sih gibran black nya horse,"[{'Aspect': 'debat', 'Opinion': 'gila sih', 'Polarity': 'Negative'}]","[{'Aspect': 'debat', 'Opinion': 'gila', 'Polarity': 'Positive'}]"
0,biasa berdedikasi gibran yang sangat luar pintar dan anak muda kreatif,"[{'Aspect': 'anak muda', 'Opinion': 'berdedikasi', 'Polarity': 'Positive'}, {'Aspect': 'anak muda', 'Opinion': 'kreatif', 'Polarity': 'Positive'}]","[{'Aspect': 'anak muda', 'Opinion': 'pintar', 'Polarity': 'Positive'}, {'Aspect': 'anak muda', 'Opinion': 'kreatif', 'Polarity': 'Positive'}, {'Aspect': 'anak muda', 'Opinion': 'berdedikasi', 'Polarity': 'Positive'}]"
0,gibran itu orang cerdas hanya saja masih muda jadi semangatnya masih ber api api,"[{'Aspect': 'masih muda', 'Opinion': 'masih ber api api', 'Polarity': 'Positive'}, {'Aspect': 'semangatnya', 'Opinion': 'masih ber api api', 'Polarity': 'Positive'}]","[{'Aspect': 'semangatnya', 'Opinion': 'masih ber api api', 'Polarity': 'Positive'}]"
0,bapak anies lah yang bagus cerdas dan tidak emosi,"[{'Aspect': 'cerdas', 'Opinion': 'bagus', 'Polarity': 'Positive'}, {'Aspect': 'cerdas', 'Opinion': 'tidak', 'Polarity': 'Positive'}, {'Aspect': 'emosi', 'Opinion': 'tidak', 'Polarity': 'Positive'}]","[{'Aspect': 'emosi', 'Opinion': 'tidak', 'Polarity': 'Positive'}, {'Aspect': 'cerdas', 'Opinion': 'bagus', 'Polarity': 'Positive'}]"
0,apa prabowo memang tidak bisa merangkai kata tapi kerja nya pasti tidak byak bicara tapi kerja terbukti,"[{'Aspect': 'merangkai kata', 'Opinion': 'tidak bisa', 'Polarity': 'Negative'}, {'Aspect': 'merangkai kata', 'Opinion': 'tidak byak', 'Polarity': 'Negative'}, {'Aspect': 'merangkai kata', 'Opinion': 'terbukti', 'Polarity': 'Positive'}, {'Aspect': 'kerja nya', 'Opinion': 'tidak bisa', 'Polarity': 'Negative'}, {'Aspect': 'kerja nya', 'Opinion': 'tidak byak', 'Polarity': 'Negative'}, {'Aspect': 'kerja nya', 'Opinion': 'terbukti', 'Polarity': 'Positive'}]","[{'Aspect': 'kerja', 'Opinion': 'terbukti', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'tidak byak', 'Polarity': 'Negative'}, {'Aspect': 'kerja nya', 'Opinion': 'pasti', 'Polarity': 'Positive'}, {'Aspect': 'merangkai kata', 'Opinion': 'tidak bisa', 'Polarity': 'Negative'}]"
0,paparan mas gibran luwes santai namun tetap memiliki gagasan yang baik dan komperhensif hal yang menggembirakan bahwa gen z dan milenial indonesia punya kemampuan dan kecerdasan,"[{'Aspect': 'paparan', 'Opinion': 'luwes', 'Polarity': 'Positive'}, {'Aspect': 'paparan', 'Opinion': 'santai', 'Polarity': 'Positive'}, {'Aspect': 'paparan', 'Opinion': 'baik', 'Polarity': 'Positive'}, {'Aspect': 'paparan', 'Opinion': 'komperhensif', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'luwes', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'santai', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'baik', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'komperhensif', 'Polarity': 'Positive'}]","[{'Aspect': 'gagasan', 'Opinion': 'baik', 'Polarity': 'Positive'}, {'Aspect': 'paparan', 'Opinion': 'luwes', 'Polarity': 'Positive'}, {'Aspect': 'paparan', 'Opinion': 'santai', 'Polarity': 'Positive'}]"
0,bapak prabowo kemampuan public speakingnya mungkin tidak sebaik 2 capres lainnya tetapi bapak prabowo lah yang justru kerjanya paling nyata tidak seperti yang lain yang cuma pintar bicara saja,"[{'Aspect': 'kemampuan public speakingnya', 'Opinion': 'tidak sebaik', 'Polarity': 'Positive'}, {'Aspect': 'kemampuan public speakingnya', 'Opinion': 'paling nyata', 'Polarity': 'Positive'}, {'Aspect': 'kerjanya', 'Opinion': 'tidak sebaik', 'Polarity': 'Positive'}, {'Aspect': 'kerjanya', 'Opinion': 'paling nyata', 'Polarity': 'Positive'}]","[{'Aspect': 'kerjanya', 'Opinion': 'paling nyata', 'Polarity': 'Positive'}]"
0,pokoknya prabowo yang menang bapak anis luar biasa merangkai kata namun rakyat tidak butuh kata kata manis,"[{'Aspect': 'merangkai kata', 'Opinion': 'luar biasa', 'Polarity': 'Positive'}, {'Aspect': 'merangkai kata', 'Opinion': 'rakyat tidak butuh', 'Polarity': 'Negative'}, {'Aspect': 'kata kata manis', 'Opinion': 'luar biasa', 'Polarity': 'Positive'}, {'Aspect': 'kata kata manis', 'Opinion': 'rakyat tidak butuh', 'Polarity': 'Negative'}]","[{'Aspect': 'kata kata manis', 'Opinion': 'rakyat tidak butuh', 'Polarity': 'Negative'}, {'Aspect': 'merangkai kata', 'Opinion': 'luar biasa', 'Polarity': 'Positive'}]"
0,profesor mahfud selalu mengagumkan dalam tiap berbicara baik di forum maupun di debat cawapres data dan fakta semua terkagum dan hening menyimak,"[{'Aspect': 'berbicara', 'Opinion': 'selalu mengagumkan', 'Polarity': 'Positive'}, {'Aspect': 'data dan fakta', 'Opinion': 'selalu mengagumkan', 'Polarity': 'Positive'}]","[{'Aspect': 'berbicara', 'Opinion': 'selalu mengagumkan', 'Polarity': 'Positive'}]"
