text,Nama Paslon
Alhamdulillah Mas GIBRAN.tidak.mau.ngurek.urek.kandange.dewe.itu menunjukan Jiwa Besar.....hati.longgar.sifanya.hanya.membangun.Ndandani.Bangsa.d.Negara......,Gibran Rakabuming
Mas GIBRAN jebles.Persis Bapake..wawasan internal.melebihi.Bapake.sistim.bicara lincah.misiÂ²nya.luas.mencakup.Dunia.internal.Aqiyu.nya luar.biasa.....,Gibran Rakabuming
Wijang.jelas.tlesih.teliti.Pilah.jooosss.untuk.Mas.GIBRAN..Wisnu.tenan..,Gibran Rakabuming
Maju.terus.untuk.mas.GIBRAN..jooooosssss.Satriyo.pinilih...,Gibran Rakabuming
Ini lah.Mas.GIBRAN..tahu.semua.jaringanÂ² Benang ruwet.Min......,Gibran Rakabuming
Wong.Ndeso.wae.isoh.Nyemak.Min.....Sabdo.Pangandikone.Mas.GIBRAN..resepi.dulu.kanthi.wening....,Gibran Rakabuming
Jaaan.lincah.tenan.Mas GIBRAN.staep.bay.staep.dalam.pembenahan. setapak.demi.setapak.akan sukses,Gibran Rakabuming
Lainya..Mas.GIBRAN..misinya.sempit..kerdhil tidak ada.Kemandirian.untuk.Generasi.....kedepan...untuk.menghadapi.Era.Globalisasi.intenasional..,Gibran Rakabuming
"guys please considering what number 2 lakukan saat terpilih. gibran act so rudee and kurang etika, sementara pak prabowo being tone deaf af about palestine yg kita perjuangankan. we do not want leaders yang tidak mewakili rakyat, harusnya pemimpin bisa mencontohkan perilaku baik ke rakyat. anyway im not supporter of either num 01 or 03",Gibran Rakabuming
Jaaannn.TOP.tenan..misiÂ²nya.dari.Mas..GIBRAN..itulah.jooosss untuk.Mas.Gibran..Simpel.Padet..mengandung.Hikmah.Arti.Luas....dengan.tujuan.Membangun.generasi.muda.untuk.indonesia.Maju.....meningkat.ada.Nilai.Tambahan......jooossss,Gibran Rakabuming
Lainya..Mas.Gibran....gak.nyasar.untuk Publik...,Gibran Rakabuming
Dari.Mas.Gibran.lah.yag.kedununga.Pulung.Ratu...ciriÂ²nya.dari.misiÂ²nya.sudah.menunjukan.jiwa.kepemimpinan......,Gibran Rakabuming
Laa ini lah..baru.dari.Mas.Gibran.yang.benarÂ²memikirkan.indonesia.regenerasi.ke.depan....Top.tenan.Satrio.Piningit.....baru.wakil.saja.sudah.tahu.Menejemen.Kepemimpinan......Maju.terus.untuk.Mas.Gibran...Oke.,Gibran Rakabuming
Mas GibranâœŒï¸â¤,Gibran Rakabuming
Luvv mas eee mas gibrannnn,Gibran Rakabuming
"Masa Allah mas gibran luar biasa, cepat, tepat Dan tegas... â¤",Gibran Rakabuming
Tki hongkong all in GibranðŸŽ‰â¤â¤â¤â¤â¤,Gibran Rakabuming
Ini gua kagum bnget sama Gibran gak bertele penjelasan nya .. yang lain kok penjelasan nya pada mutar mutar yah ini kek ujung nya kya kurang jelas,Gibran Rakabuming
all in prabowo gibran â¤ðŸŽ‰ðŸŽ‰,Gibran Rakabuming
Gibran mmang pengobat hati bagi pendukung2 bpak nya ðŸŽ‰,Gibran Rakabuming
hanya mas Gibran yang mengucapkan salam Om Swastyastu,Gibran Rakabuming
Indonesia need  young leaders  like Gibran because Indonesia from long time ego as always with old leaders we need different way now,Gibran Rakabuming
Janji yg realistis cuma mas gibran lainnya janji&quot; kosong doang,Gibran Rakabuming
LOVE BANGET MAS GIBRANNNNNN!!!!! tdinya aku mau golput tapi liat ini bangga pol sebagai generasi mudaaaaaaaaa,Gibran Rakabuming
Mantab banget jawaban gibran. Memukul habis semua pertanyaan,Gibran Rakabuming
Mas Gibran...diam diam ternyata jago hajar lawan. Makin mantab aq banting stir ke pak Prabowo,Gibran Rakabuming
"cm ,,,gibran yg jelas dengan visi misinya,,,,yg laen gk jelas dan bertele tele,ðŸ˜‚",Gibran Rakabuming
"Butuh bbrp menit biar bisa mencerna pertanyaan dan mencerna jawaban gibran. Gokil ni org bisa secepet itu jawabnya dan tepat sasaran, jawabannya spesifik kritis dan tidak berupa pernyataan yg umum. Keren mas gibranðŸ‘ðŸ»ðŸ‡®ðŸ‡©",Gibran Rakabuming
"Selama 1 jam lebih nonton, cuma dengerin visi misi nya mas gibran aja cawaper lain ngomong skip2 bae bosen wkwkw",Gibran Rakabuming
Kami masyarakat dari. Indonesia. Tengah ujung. Ntb siap mendukung. Pragib &#39; . Gibran. Pemuda cerdas udah pas jadi. Wapres maju 5erus,Gibran Rakabuming
"Betapa bobroknya negeri ini, kalau sampai Prabowo-Gibran yang menang",Gibran Rakabuming
trimakasih mas gibran anak muda mau berjuang untuk negara dan masarakat semoga sukses mas,Gibran Rakabuming
"Saya jujur belum ada pilihan pasti, masih netral, tapi setelah menonton ini,  saya akui debat cawapres ini yang unggul mas Gibran, jawaban yang diberikan jelas, fokus ke poin yang ditanyakan, singkat, padat, dan lugas.",Gibran Rakabuming
Mas Gibran... Semua kata kata indah seolah habis krn hati dan fikiranku terpenuhi kekaguman atas visi misinya... <br>Anda tegas Lugas dan jelas tak bertele tele ðŸ˜ðŸ˜ðŸ˜<br>1 Kalimat buat masGibran WeLove You ðŸ’šðŸ’šðŸ’š,Gibran Rakabuming
Mas Gibran anak muda yang tegas berani luar biasa Masya Allah Taberokallah pantas untuk JD pemimpin Indonesia yang luas iniâ¤â¤â¤â¤â¤â¤â¤â¤â¤,Gibran Rakabuming
Semangat hebat hebat mas gibran,Gibran Rakabuming
Gibran ðŸ’ªðŸ’ªðŸ’ª,Gibran Rakabuming
Gibrannn,Gibran Rakabuming
Hanya Gibran yng tegas mantap banget,Gibran Rakabuming
semangat mas gibran tetap sehat dan tetap semangat,Gibran Rakabuming
Ni lo mas GibranðŸ˜Š jelas singkat padatðŸ¥° Kok bsa di bilang sayur apa itu namanya... tetep no âœŒï¸âœŒï¸âœŒï¸,Gibran Rakabuming
Bpk Gibran Rakabumin terbaikðŸ‘ðŸ‘,Gibran Rakabuming
Mas gibran kalo mau debat jangan lupa susunya yang mengandung asam sulfat diminum supaya encer otaknya.ok,Gibran Rakabuming
"Ada yang katakan gibran meragukan,  tapi setelah ini saya ragu pada profesol",Gibran Rakabuming
Gibran Joss yes.. cerdas ðŸ˜‚,Gibran Rakabuming
Udahlah pas prabowo- gibran aja.. Udah pas tu,Gibran Rakabuming
"Dari salam pembuka &amp; penutup, hanya Gibran yang betul-betul mengerti dan punya empati terhadap kemajemukan keyakinan &amp; persatuan bangsa demi Indonesia maju. Saya yg tadinya akan golput menjadi bersemangat utk bersama keluarga dgn yakin memilih memilih Prabowo-Gibran! Can&#39;t wait to vote forâœŒï¸ Thank you Gibran, you&#39;re the best!",Gibran Rakabuming
Mas gibran seakan membuktikan bahwa dia pantas mendampingi capres. Dan dia dipilih bukan krn titipan /karbitan. Beliau dipilih krn dia punya kemampuan .,Gibran Rakabuming
generasi muda harus semangatt seperti bspak gibran,Gibran Rakabuming
Prabowo Gibran is the best...,Gibran Rakabuming
Ulasan Mas Gibran lbh masuk nalar saya.<br>Pintarnya kelihatan.,Gibran Rakabuming
Kesopanan si Gibran minus. Dia sehrsnya menghargai lawan bicara yg lbh tua  bknnya petentang- petenteng &amp; sok jago begitu. Barangkali gk diajaran etiket sama ortunya.,Gibran Rakabuming
"Gibran auranya gk pemimpin, ngafalin segitu mah gampang lah",Gibran Rakabuming
selamat mas giBran aku Dari kampung sukamerinDu nama ku Aisyah putri,Gibran Rakabuming
"â¤â¤â¤Krna Gibran ,jd harus pilih Prabowo,",Gibran Rakabuming
Gibran total 100%,Gibran Rakabuming
Gibran saya tidak menyangka kalau mas Gibran setegas ini. Saya yakin Allah gatidur untuk melihat calon pemimpin Indonesia. Satu putaran Prabowo Gibran ðŸ¥°ðŸ¥°,Gibran Rakabuming
Hebat BPK Gibran. Km dr rantauan Malaysia berterimakasih atas tanggung jwbmu yg sungguh luar biasa  untuk warga negara indosiaâ¤,Gibran Rakabuming
"Pendapat Netral doang sih : <br>Sampai 1 jam 04 Menit ini Masih Gibran yang Unggul, kedua Pak Mahfud MD, Terakhir si Pencetus SlepetðŸ˜…<br>Mari kita Lanjutkan lagiðŸ‘",Gibran Rakabuming
Pendapat Netral doang : <br>Sampai dengan 41 menit ini Gibran Menang Telak/di Sapu BersihðŸ˜…<br>Untuk seterusnya Kita Lihat lagiðŸ‘,Gibran Rakabuming
Gibran dapat menjawab tantangan kedepan jamannya ITI...Digital Start up dll..ini gak bisa dilakukan oleh orang jadul gak mungkin bisa koordinasi SPT itu,Gibran Rakabuming
Gibran : jangan panggil aku anak kecil paman.,Gibran Rakabuming
Kami pilih Prabowo Gibran  âœŒâœŒ2024âœŒâœŒâ¤â¤,Gibran Rakabuming
Dukung Gibranâ˜ï¸,Gibran Rakabuming
Pada debat cawapres ini sorot mata dan gestur Mas Gibran sangat mirip dengan bapaknya seakan jiwa bapaknya merasuk pada fisiknyaðŸ˜,Gibran Rakabuming
Gibran itu sok Sokan padahal isinya kosong heran kok bisa jadibyaðŸ˜¢,Gibran Rakabuming
Mahpud : bukan ngwbahas visi misi program kerja  malah ngebahas KORUPUSIðŸ˜…ðŸ˜…<br><br>AMIEN : Ngebahas slepett ðŸ˜…<br><br>Gibran : baru nymbung visi dan Misinya  Cerdas jsss GandossðŸŽ‰,Gibran Rakabuming
Gibran tidak sopan saat berbicara terlihat dari raut wajahnya,Gibran Rakabuming
"Kebanyakan bhongnya, plagiat expert samsulðŸ˜€ðŸ˜€ðŸ˜€",Gibran Rakabuming
GibrannnnnnðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘,Gibran Rakabuming
"Gibran ternyata gak spt yg disangka sangka, pernyataannya lugas, tegas, jelas dan cerdas ..",Gibran Rakabuming
Hidup mas gibran maju trs saya tetep milih mas gibran,Gibran Rakabuming
"Mas gibran kamu keren , mantap is the best",Gibran Rakabuming
"Mantap, luar biasa kmi mendukung P. Gibran . Anak muda maju terus.",Gibran Rakabuming
Serius merinding dengar gibran jawab. Secerdass itu. Semoga bisaa memimpin indonesia ke depannya.,Gibran Rakabuming
"Seruu uuuy ca imin kalah otak sama dan pengalaman sama pak mahpud, dan gibran keren jawabanya akura2",Gibran Rakabuming
Klo visi misinya hanya sebatas memerangi korupsi atau efisiensi sudah basi pak...dr zama ke zaman GK pernah teratasi..mas Gibran dong pemikirannya maju dan jelas tujuan dan maksudnya untuk para penerus bangsa dengan pemikiran yg fresh,Gibran Rakabuming
Gibrann mantap,Gibran Rakabuming
Cuman gibran yg paham,Gibran Rakabuming
Sempet skeptis sama gibran karna bantuan paman tapi setelah nonton ini membuka mata banget publik speaking muda keren banget,Gibran Rakabuming
Tetap Prabowo Gibran pilihanku,Gibran Rakabuming
Mantap mazze Gibran ðŸ‘ðŸ‘âœŒï¸âœŒï¸âœŒï¸âœŒï¸,Gibran Rakabuming
"Mantap mas Gibran, gak nyangka.  ðŸ™ŒðŸ™ðŸ™",Gibran Rakabuming
"Dari namanya aja wakil nya kurang meyakinkan, kecuali Gibran ðŸ˜‚ðŸ˜‚ðŸ˜‚",Gibran Rakabuming
"Dari namanya aja wakil nya kurang meyakinkan, kecuali Gibran ðŸ˜‚ðŸ˜‚ðŸ˜‚",Gibran Rakabuming
Istimewa cak gibran.... muda cerdas menguasai materi....,Gibran Rakabuming
"Sy asli kallimantan <br>Menurut pendapat dan analisis dari debat pagi ini, <br>Semua yg dibahas gibran itu adalah masuk akal. <br>Tanpa adanya investor bangunan mana mungkin bisa berdiri. <br>Investor adalah distiation makernya Indonesia. Jg pemarataan pembangunan diseluruh nusantta jg SDM kemasyarakatan itu perlu di galakan perlu ditingkatkan untuk membangun generasi muda serta merikrut para pengangguran agar masyarakat Indonesia tdk ada lagi pengangguran. Begitu pula pengadaan peluang kerja  generasi usia 40 dan 50 an. Kebanyakan usia di 40 dan 50 an itu sdh berpengalaman dan exs exs para kontraktor elite yg jatuh bangun. <br>Skemanya bagaimana merekrut ulang para generasi terdahulu. Agar sekiranya perlu kita tingkat kan aqiu aqiu mereka kemungkinan masih bisa di pergunaakan untuk membantu pola pikir Indonesia emas. Jgn pokus pada generasi muda usia 19 dan 20 thn saja. <br>Ini lah yg dinamakan pemerataan SDM baik muda maupun tua.",Gibran Rakabuming
Jd mantap milih Mas Gibran.,Gibran Rakabuming
Gg gibran,Gibran Rakabuming
MAJU TERUS PRABOWO GIBRAN,Gibran Rakabuming
Diam&quot; ternyata sangat cerdas gibran ðŸŽ‰ semakin yakin 02,Gibran Rakabuming
Prabowogibran. ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ¤²ðŸ¤²ðŸ¥°ðŸ¥°,Gibran Rakabuming
Mantapp . Gibran.. visi dan misi . Yg singkat padat dan jelas.  Ok.. lanjutkan .. semangat terus,Gibran Rakabuming
"Mantap mas Gibran ,maju terus ,semoga mas gibran menangðŸ¤²ðŸ’ªðŸ’ª",Gibran Rakabuming
The best Gibran,Gibran Rakabuming
All in gibran uis titik,Gibran Rakabuming
"Coba Simak Di menit <a href=""https://www.youtube.com/watch?v=92k51DVSDv4&amp;t=5308"">1:28:28</a> Ada yg Bilang (sudah) Di Miq gibran saat mejelaskan ðŸ˜…<br>Jelas Ada yg Ngajarin Si Bocah Hasil Kecurangan MK ðŸ¤® ngomong ...",Gibran Rakabuming
Manrap pak Gibran pidatonya pintar tapi terlihat tidak berwibawa kurang dewasa...,Gibran Rakabuming
Udahlah Gibran jgn la monopoli.anak baru lahir kemaren .mau jdi wapres.,Gibran Rakabuming
"subhanallah. pak gibran masih muda, tpi cara pola pikiran nya bagus. dan ngomong tidak bertele tele, tpi sesuai pengalaman ngomong apa ada nya",Gibran Rakabuming
Mantap pak Gibran,Gibran Rakabuming
orang pinter cerdas muda pilih no 2 udh pokus no 2 ya semua udh all prabowo gibran â¤â¤â¤,Gibran Rakabuming
Boleh juga ni Gibran ðŸŽ‰ðŸŽ‰ðŸŽ‰,Gibran Rakabuming
Apa kah gibran menerus kan/menambah hutang negara indonesia,Gibran Rakabuming
Menjijikan melihat wajahmu gibran.dan truskan mewarisi ke ngibulan mukidi 9 thun ini berlansung,Gibran Rakabuming
"Yg membuat indonesia ini hancur tak lain itu bapak mu hai gibran...yg meciptkan bnyak pnganguran krna pkerjaan bnyak untuk aseng,dan mewariskan hutang untuk rkyt iniðŸ˜¡ðŸ˜¡ðŸ˜¡",Gibran Rakabuming
Selamat kak gibran semoga menjadi wakil terbaik kedepannya,Gibran Rakabuming
"Gibran...sosok kaum milenial , yang cerdas, santun dan tangguh",Gibran Rakabuming
Saya minta Roy Suryo nonton ulang debat ini... Kata Roy Suryo di sesi pertama itu hanya Gibran yg pakai 3 Mic... Mohon di liat yaaa... Semua pakai 3 Mic walau Cak Imin dan Pak Mahfud tidak mau pakai Mic pegangannya,Gibran Rakabuming
Mas gibranðŸ”¥ðŸ”¥,Gibran Rakabuming
Luar biasa mas gibran salut salut,Gibran Rakabuming
"sy setuju mas gibran jd waka,perbendaharaan nya sangat luas ,ok punyaâ¤",Gibran Rakabuming
"Visi dan missi Gibran jelas dan mantap. <br>Visi dan missi Mahfud MD, hanya berkisar korupsi. <br>Muhaimin Iskandar? Gk jelas.",Gibran Rakabuming
"haha pertanyaan udh di siapin, jawaban nya juga udh di siapin sama tim gibran",Gibran Rakabuming
Bagaimanapun Prabowo Gibran.....yessss,Gibran Rakabuming
Mari kita dukung Prabowo Gibran ..1 putaran....amin...,Gibran Rakabuming
GibranðŸ‘ðŸ‘ðŸ‘,Gibran Rakabuming
Astagfirullohhal&#39;azim Gibran sebagai muslim demi politik ia lebih mendahulukan ucapan Salom dari pada assalamualaikum ...nauzhubillah ðŸ™ðŸ™ðŸ™ðŸ™,Gibran Rakabuming
Gibran lebih berkelas omongan nya....yg 2 ..asal bunyi...nggk jelass...dan nggk masuk akal.,Gibran Rakabuming
Gibran Rakabuming Raka.  ..Rata2 paling unggul pada tanya jawab cawapress....anak muda berpikir lebih praktis dan acktual...mantap Gibran,Gibran Rakabuming
"DEBAT CAPRES 2024,CAKOMI,GIBRANâ¤HINAAN",Gibran Rakabuming
"He Gibran utang Indonesia milyaran,karena bokap Lo siapa yang tanggun jawab mau  di jual negri ini Lo sama aja panjajah,itu yang perlu dipikirin",Gibran Rakabuming
matab gibran jelas tegas tidak  banyak ini itu,Gibran Rakabuming
Pertanyaan dan jawaban yang selalu Berkualitas mas gibran.,Gibran Rakabuming
Gibran yes....intelektual milenial,Gibran Rakabuming
"Tonton full dengarkan,rasakan jangan cuman di lihat saja.<br>Justru menurut saya gibran yg bnyk blunder apalagi pas tanya jawab,tak satupun jawaban yg dia jawab apalagi pas bagian ama pak mahmud",Gibran Rakabuming
Gibran kerennnðŸŽ‰ðŸŽ‰ðŸŽ‰,Gibran Rakabuming
"menurut saya penampilan Gibran belum cocok jadi wapres. <br>1. terkait presentasi yang dibawakan sangat terlihat bahwa itu hanya hafalan bukan dari ide yang lahir dari dirinya sendiri<br>2. sikapnya yang terlihat kurang mampu untuk mengendalikan dirinya terlihat dia merendahkan lawan debatnya dan menempatkan posisinya lebih hebat bagi saya sikap tersebut kurang bijaksana apalagi ini dalam konteks posisi pemimpin negara.<br>jadi saya menyimpulkan skill Gibran saat ini masih rata-rata  dan belum siap untuk membangun dan memimpin negara yang besar ini,  terutama sikapnya ketika dimintai komentar oleh wartawan terkait di luar kehidupan tentunya dia sebagai pejabat publik yang digaji oleh rakyat harus menjelaskan dengan clear<br><br>terakhir saya menilai Gibran belum bisa dipegang omongannya, Anda pernah bilang belum mau jadi cawapres namun tiba-tiba kasus MK, ditanya kritis sedikit langsung defensif ngambek . faktanya memang saat ini anda belum mampu untuk jadi cawapres  saya menilai posisi anda saat ini tepatnya di walikota atau bupati. Bukannya Anda dulu pernah bilang bahwa Anda bisnis pisang goreng dan anda tidak tertarik dengan politik, saya jadi mempertanyakan integritas Gi branðŸ˜®",Gibran Rakabuming
Istimewa mas Gibran â¤ðŸŽ‰,Gibran Rakabuming
Pak gibranðŸ˜Ž : recal recal dulu gak sih musuhnya blunder terus gini kaya bot ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,Gibran Rakabuming
"Ibaratnya dari 100% gibran 60% prof mhfud persiapannya 30%, cak imin 10% ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£",Gibran Rakabuming
PRABOWO &amp; GIBRAN GO TO RI 1,Gibran Rakabuming
Gibran Aja Masih Sempat Kasi â¤ eh bapak berdua kehabisan waktu. Manajemen waktu aja buruk.,Gibran Rakabuming
"Gibran  mantap sebagai wapres,  Indonesia maju, berkeadilan . Luar biasa  pak Gibran.",Gibran Rakabuming
"jadi gimana yg ngeraguin gibran? sepertinya juga terkadang anak muda yg banyak diam bukan karna tidak mengerti , tpi juga bisa jadi dia sudah berfikir untuk tidak banyak mengeluarkan ucapan yg hanya sekedar janji",Gibran Rakabuming
mangat bang gibran,Gibran Rakabuming
mas gibran terbaik,Gibran Rakabuming
Gibran ðŸŽ‰,Gibran Rakabuming
Mantaf anak muda mas gibran no 2â¤ðŸŽ‰ðŸŽ‰ðŸŽ‰ðŸŽ‰,Gibran Rakabuming
Mas GIBRAN keren banget,Gibran Rakabuming
"Gibran SAVAGEðŸ«¶ðŸ»ðŸ”¥ cocok jadi simbol perjuangan anak muda, dan panutan generasi milenialðŸ’•",Gibran Rakabuming
Pak gibran hebat sesi terakhir tanpa baca teksâ¤,Gibran Rakabuming
Hebat ya gibran cerdas dan intelektual,Gibran Rakabuming
Gibran coba diajak debat non resmi yang spontan gitu. Mau tau aja masih bisa menguasai kayak gini gak? Knp sering gak hadir di debat non resmi? Mencurigakan wkwk,Gibran Rakabuming
"Saya menonton berulang2 debat ini, menurut saya Gibran malah yg paling gak berbobot.",Gibran Rakabuming
GIBRAN YANG TERBAIK,Gibran Rakabuming
GIBRAN YANG TERBAIK,Gibran Rakabuming
GIBRAN YANG TERBAIK,Gibran Rakabuming
Mas Gibran Topp anak muda yang pintar â¤,Gibran Rakabuming
Gibran sombong,Gibran Rakabuming
"debat kali ini agak beda ya fn debat pertama<br>1. moderator dibelakang gx ada audien beda wktu debat pertama<br>2.kertas soal pada saat pembacaan gx tampil, / tertutup<br>3. mata moderator gx fokus dgn kertas soal<br>4.gibran ketika ditanya wartawan, malas jawab, irit bicara, minim kosakata. tapi ketika debat resmi seakan sdh hafal dan matang. skrg baru nyadar kenapa. gibran hnya mau debat resmi .. diajak debat tvone aja gx dateng.. pikir sendiri deh",Gibran Rakabuming
Ga sopan banget Gibran ini...Gus Muhaimin tanpa pak didepannya. Sementara prof Mahfud utk Gibran pun menyebutkan Gibran ada kata pak Gibran yg terhormat,Gibran Rakabuming
gibran disorakin ga gentar,Gibran Rakabuming
"Menit ke <a href=""https://www.youtube.com/watch?v=92k51DVSDv4&amp;t=5308"">1:28:28</a> saat gibran menjelaskan KUR tanpa agunan ada suara cewek berbisik &quot;sudah&quot; . Coba di cek guys. Gedung debat KPU horor, banyak penunggu nya..",Gibran Rakabuming
"Gibran dibantu alat bantu bicara,,,hadehhhhh,,,,ðŸ˜‚ðŸ˜‚ðŸ˜‚",Gibran Rakabuming
"Jawab Gibran lari kemana mana,",Gibran Rakabuming
SUSU GIBRAN ITU ENAK ( S G I E ) ðŸ˜‚ðŸ˜‚ðŸ˜‚,Gibran Rakabuming
"Yg lengkap dong kompastv, agar terdengar ada wanita yg bersuara â€œudahâ€ swkt gibran bicara?â€¦",Gibran Rakabuming
01. MUHAIMIN : Coment<br>02. GIBRAN       : Like<br>03. MAHFUD.    : do not like<br>Aku : 02 Pragi,Gibran Rakabuming
Joko Widodo dan keluarganya Suda tdk tahu malu lagi untuk Berbohong secara terang2an kepada Masyarakat Luas. <br>Selamat Pak Joko Widodo atas Suks3snya punya penerus Pembohong yg handal seperti gibran,Gibran Rakabuming
Boleh gak sih wapres nya 2? Gibran dan Pak Mahfud. Cak Imin mah gak usah di ajak. Biar dia jadi DUTA SLEPET 2024 aja,Gibran Rakabuming
mantap mas gibran,Gibran Rakabuming
"strategi Question trap yang diterapkan oleh Gibran bagus sih...<br>Tapi....<br>ingat debat ini bukan cuma satu sesi...<br>dan, bersiap lah Gibran...<br>disesi berikut nya, bukan tidak mungkin...<br>Question trap itu akan menjadi strategi bagi pihak laklin untuk melakukan serangan blik kepada anda...<br>sebaik nya anda siap2...",Gibran Rakabuming
